1747087546.451933,s2-eth2,54918.00,6034756.00,6089674.00,6034756,54918,828.00,826.00,1654.00,826,828,0.00,0.00,0,0,439344.00,48278048.00,48717392.00,48278048,439344
1747087546.451938,s3-eth2,55119.00,6027450.00,6082569.00,6027450,55119,829.00,825.00,1654.00,825,829,0.00,0.00,0,0,440952.00,48219600.00,48660552.00,48219600,440952
1747087546.451950,total,18334876.00,18293364.00,36628240.00,18293365,18334876,5055.00,5063.00,10118.00,5063,5055,0.00,0.00,0,0,146679008.00,146346912.00,293025920.00,146346920,146679008
1747087547.452114,lo,3672.00,3672.00,7344.00,3672,3672,24.00,24.00,48.00,24,24,0.00,0.00,0,0,29376.00,29376.00,58752.00,29376,29376
1747087547.452134,ens160,132.00,650.00,782.00,650,132,2.00,3.00,5.00,3,2,0.00,0.00,0,0,1056.00,5200.00,6256.00,5200,1056
1747087547.452142,s1-eth1,6034094.00,54780.00,6088874.00,54780,6034094,834.00,830.00,1664.00,830,834,0.00,0.00,0,0,48272752.00,438240.00,48710992.00,438240,48272752
1747087547.452153,s2-eth1,6032539.00,54821.00,6087360.00,54821,6032539,833.00,830.00,1663.00,830,833,0.00,0.00,0,0,48260312.00,438568.00,48698880.00,438568,48260312
1747087547.452159,s1-eth2,54821.00,6032539.00,6087360.00,6032539,54821,830.00,833.00,1663.00,833,830,0.00,0.00,0,0,438568.00,48260312.00,48698880.00,48260312,438568
1747087547.452165,s3-eth1,6035394.00,54862.00,6090256.00,54862,6035394,833.00,830.00,1663.00,830,833,0.00,0.00,0,0,48283152.00,438896.00,48722048.00,438896,48283152
1747087547.452177,s2-eth2,54862.00,6035394.00,6090256.00,6035394,54862,830.00,833.00,1663.00,833,830,0.00,0.00,0,0,438896.00,48283152.00,48722048.00,48283152,438896
1747087547.452183,s3-eth2,54969.00,6038048.00,6093017.00,6038048,54969,831.00,832.00,1663.00,832,831,0.00,0.00,0,0,439752.00,48304384.00,48744136.00,48304384,439752
1747087547.452193,total,18270484.00,18274766.00,36545248.00,18274766,18270483,5017.00,5015.00,10032.00,5015,5017,0.00,0.00,0,0,146163872.00,146198128.00,292361984.00,146198128,146163864
1747087548.452394,lo,6456.00,6456.00,12912.00,6456,6456,48.00,48.00,96.00,48,48,0.00,0.00,0,0,51648.00,51648.00,103296.00,51648,51648
1747087548.452415,ens160,53668.00,19202.00,72870.00,19202,53668,65.00,69.00,134.00,69,65,0.00,0.00,0,0,429344.00,153616.00,582960.00,153616,429344
1747087548.452422,s1-eth1,6056104.00,73594.00,6129698.00,73594,6056104,1189.00,1115.00,2304.00,1115,1189,0.00,0.00,0,0,48448832.00,588752.00,49037584.00,588752,48448832
1747087548.452428,s2-eth1,6061691.00,73931.00,6135622.00,73931,6061691,1188.00,1118.00,2306.00,1118,1188,0.00,0.00,0,0,48493528.00,591448.00,49084976.00,591448,48493528
1747087548.452434,s1-eth2,73931.00,6061691.00,6135622.00,6061691,73931,1118.00,1188.00,2306.00,1188,1118,0.00,0.00,0,0,591448.00,48493528.00,49084976.00,48493528,591448
1747087548.452439,s3-eth1,6057010.00,74202.00,6131212.00,74202,6057010,1185.00,1120.00,2305.00,1120,1185,0.00,0.00,0,0,48456080.00,593616.00,49049696.00,593616,48456080
1747087548.452449,s2-eth2,74202.00,6057010.00,6131212.00,6057010,74202,1120.00,1185.00,2305.00,1185,1120,0.00,0.00,0,0,593616.00,48456080.00,49049696.00,48456080,593616
1747087548.452454,s3-eth2,74473.00,6052530.00,6127003.00,6052530,74473,1122.00,1183.00,2305.00,1183,1122,0.00,0.00,0,0,595784.00,48420240.00,49016024.00,48420240,595784
1747087548.452464,total,18457536.00,18418616.00,36876152.00,18418616,18457535,7035.00,7026.00,14061.00,7026,7035,0.00,0.00,0,0,147660288.00,147348928.00,295009216.00,147348928,147660280
1747087549.452685,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1747087549.452700,ens160,12508.00,21967.00,34475.00,21967,12508,47.00,56.00,103.00,56,47,0.00,0.00,0,0,100064.00,175736.00,275800.00,175736,100064
1747087549.452743,s1-eth1,6050010.00,66660.00,6116670.00,66660,6050010,1101.00,1010.00,2111.00,1010,1101,0.00,0.00,0,0,48400080.00,533280.00,48933360.00,533280,48400080
1747087549.452752,s2-eth1,6050010.00,66660.00,6116670.00,66660,6050010,1101.00,1010.00,2111.00,1010,1101,0.00,0.00,0,0,48400080.00,533280.00,48933360.00,533280,48400080
1747087549.452760,s1-eth2,66660.00,6050010.00,6116670.00,6050010,66660,1010.00,1101.00,2111.00,1101,1010,0.00,0.00,0,0,533280.00,48400080.00,48933360.00,48400080,533280
1747087549.452766,s3-eth1,6050010.00,66594.00,6116604.00,66594,6050010,1101.00,1009.00,2110.00,1009,1101,0.00,0.00,0,0,48400080.00,532752.00,48932832.00,532752,48400080
1747087549.452785,s2-eth2,66594.00,6050010.00,6116604.00,6050010,66594,1009.00,1101.00,2110.00,1101,1009,0.00,0.00,0,0,532752.00,48400080.00,48932832.00,48400080,532752
1747087549.452791,s3-eth2,66660.00,6055868.00,6122528.00,6055868,66660,1010.00,1102.00,2112.00,1102,1010,0.00,0.00,0,0,533280.00,48446944.00,48980224.00,48446944,533280
